Code du Département;Date;Nb actuellement hospitalisés;Nb actuellement en soins intensifs;Total retour à domicile;Total Décès;Code région;Code ISO 3166 de la zone;Nom région;Nom département;Sexe;geo_point_2d;HospConv;SSR_USLD;autres;Nb Quotidien Admis Hospitalisation;Nb Quotidien Admis Réanimation;Nb Quotidien Décès;Nb Quotidien Retour à Domicile
974;2020-10-07;44;13;417;23;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;2;6
974;2020-10-14;15;2;218;15;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-20;14;3;225;15;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-06;72;14;514;34;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;2;1;2
974;2020-11-13;43;10;274;16;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-16;88;17;559;39;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;7;1;0;2
974;2020-11-22;47;8;295;20;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-01;35;7;315;26;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-22;29;7;103;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-03-22;0;0;0;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-01;53;3;20;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;7;0;0;10
974;2020-05-24;12;0;116;1;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;1;0;0
974;2020-06-05;6;3;62;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-07;14;1;60;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-08;20;4;122;1;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;0
974;2020-06-16;4;1;65;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-23;10;2;98;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;2
974;2020-07-12;11;1;81;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-18;9;1;71;1;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-21;18;4;81;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-24;14;3;85;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-27;15;2;71;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-28;18;3;140;2;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;2
974;2020-07-05;21;3;144;2;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;0;0;1
974;2020-03-21;2;2;0;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;0
974;2020-06-12;21;2;125;1;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;3;0;1
974;2020-06-17;4;1;66;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-20;5;2;66;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-19;4;0;49;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-27;1;0;53;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-12;11;4;54;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-19;12;3;115;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;0
974;2020-06-25;5;2;66;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-26;21;3;136;1;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;1
974;2020-07-01;5;2;68;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-11;9;2;69;1;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-04-23;95;27;701;90;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;51.0;17.0;0.0;;;;
974;2021-04-23;58;13;675;64;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;34.0;11.0;0.0;;;;
974;2021-05-05;163;39;1494;168;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;95.0;29.0;0.0;15;3;5;8
974;2021-05-12;97;25;800;105;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;55.0;17.0;0.0;;;;
974;2021-05-14;74;9;769;76;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;52.0;13.0;0.0;;;;
974;2021-05-17;166;31;1614;186;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;104.0;31.0;0.0;12;0;2;7
974;2020-12-28;45;8;712;51;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;1;0;1
974;2020-12-31;20;3;354;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-12;28;5;358;25;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-28;4;0;402;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-01;16;2;386;27;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-03;6;1;409;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-28;29;7;98;4;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-05;39;9;133;5;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-20;42;10;175;6;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-09;29;10;393;28;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-20;101;48;865;59;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;3;0;9
974;2021-02-24;130;57;876;63;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;10;4;1;6
974;2020-10-01;23;4;194;13;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-30;60;12;485;31;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;10;3;1;6
974;2020-11-07;34;4;259;21;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-13;84;19;547;37;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;9;2;0;6
974;2020-07-28;22;2;159;4;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;0
974;2020-07-31;13;2;87;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-06;18;3;165;5;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;0
974;2020-08-15;19;4;94;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-27;38;5;107;3;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-05-18;93;19;830;109;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;57.0;17.0;0.0;;;;
974;2021-05-23;68;16;816;80;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;37.0;15.0;0.0;;;;
974;2021-06-11;100;19;940;127;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;63.0;18.0;0.0;;;;
974;2021-04-21;57;15;670;64;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;32.0;10.0;0.0;;;;
974;2021-04-24;91;29;711;90;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;45.0;17.0;0.0;;;;
974;2021-04-24;56;13;681;64;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;32.0;11.0;0.0;;;;
974;2021-04-27;59;14;693;66;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;35.0;10.0;0.0;;;;
974;2021-05-09;83;22;786;103;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;44.0;17.0;0.0;;;;
974;2021-05-10;77;15;742;72;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;51.0;11.0;0.0;;;;
974;2021-05-14;168;31;1587;182;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;106.0;31.0;0.0;13;1;0;9
974;2021-01-11;28;3;356;25;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-16;167;54;1021;96;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;97.0;16.0;0.0;10;2;5;13
974;2021-01-28;22;5;787;54;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;4
974;2021-04-04;66;10;593;54;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;46.0;10.0;0.0;;;;
974;2021-02-06;30;3;805;56;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;0;0;4
974;2021-04-11;158;41;1265;140;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;88.0;29.0;0.0;7;1;1;7
974;2021-04-01;175;48;1158;126;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;100.0;27.0;0.0;10;1;1;7
974;2021-04-03;93;38;599;75;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;39.0;16.0;0.0;;;;
974;2021-07-04;79;14;991;112;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;49.0;16.0;0.0;;;;
974;2021-04-10;157;41;1260;139;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;87.0;29.0;0.0;7;3;3;9
974;2021-03-09;98;37;467;43;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-09;26;0;331;23;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-09-24;39;6;1422;171;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;23.0;10.0;0.0;;;;
974;2020-12-14;26;5;345;27;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-16;25;1;339;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-24;19;2;360;27;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-10-12;67;8;2951;375;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;37.0;21.0;1.0;2;0;1;3
974;2021-10-17;35;4;1496;204;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;18.0;12.0;1.0;;;;
974;2021-10-18;28;5;1449;172;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;16.0;7.0;0.0;;;;
974;2021-10-21;70;7;2964;378;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;41.0;21.0;1.0;4;1;0;2
974;2021-08-03;85;27;1207;165;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;45.0;13.0;0.0;;;;
974;2021-10-23;25;1;1455;175;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;17.0;7.0;0.0;;;;
974;2021-08-05;85;18;1176;132;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;54.0;13.0;0.0;;;;
974;2021-10-26;38;3;1501;204;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;21.0;13.0;1.0;;;;
974;2020-12-30;42;7;716;51;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;1;0;1
974;2021-08-07;179;45;2423;300;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;104.0;30.0;0.0;9;5;0;3
974;2021-08-18;98;24;1306;174;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;57.0;16.0;1.0;;;;
974;2021-08-19;101;24;1311;174;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;60.0;16.0;1.0;;;;
974;2021-08-21;99;23;1316;176;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;58.0;17.0;1.0;;;;
974;2021-07-07;160;39;2089;252;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;87.0;34.0;0.0;11;5;0;13
974;2021-07-08;81;25;1081;141;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;40.0;16.0;0.0;;;;
974;2021-08-27;81;19;1314;160;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;49.0;13.0;0.0;;;;
974;2021-09-08;61;13;1372;168;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;37.0;11.0;0.0;;;;
974;2021-09-09;134;31;2812;360;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;73.0;29.0;1.0;3;1;0;5
974;2021-09-12;56;9;1378;170;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;36.0;11.0;0.0;;;;
974;2021-09-17;114;26;2867;365;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;60.0;27.0;1.0;9;2;1;9
974;2021-09-18;108;25;2872;365;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;56.0;26.0;1.0;0;0;0;5
974;2021-10-23;68;5;2966;379;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;41.0;21.0;1.0;1;0;0;0
974;2021-10-24;39;4;1500;204;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;22.0;12.0;1.0;;;;
974;2021-10-01;32;5;1434;171;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;18.0;9.0;0.0;;;;
974;2021-10-02;32;4;1434;171;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;19.0;9.0;0.0;;;;
974;2021-10-04;74;12;2930;372;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;39.0;22.0;1.0;2;1;0;2
974;2021-08-21;86;21;1275;152;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;51.0;14.0;0.0;;;;
974;2020-04-19;13;2;41;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-20;4;0;50;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-03;29;2;13;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-05;44;4;41;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;2
974;2020-06-09;19;1;123;1;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;1
974;2020-06-19;5;2;66;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-29;6;2;67;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-30;5;2;68;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-09;9;2;68;1;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-07;29;6;331;27;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-20;22;2;344;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-26;19;3;361;27;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-27;20;3;361;27;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-01;70;14;224;10;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;7;1;0;7
974;2020-09-08;31;7;121;7;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-28;61;16;381;19;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;1;1;3
974;2020-10-14;51;11;435;24;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;0
974;2020-10-15;32;9;219;9;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-25;46;13;469;29;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;7;1;1;2
974;2020-10-29;57;11;479;30;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;7;2;1;2
974;2020-11-02;33;7;244;13;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-11;37;10;271;15;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-27;33;4;309;25;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-01;33;4;317;23;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-18;23;5;99;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-19;9;2;88;3;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-21;43;8;190;5;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;8;0;0;3
974;2020-08-25;33;5;105;3;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-26;31;5;107;3;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-20;15;2;93;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;3
974;2020-05-01;0;0;57;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-03;4;2;53;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-04;0;0;58;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-06;1;0;58;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-22;3;0;59;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-26;3;0;59;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-14;22;2;125;1;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;0
974;2020-06-18;5;2;66;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-22;16;4;83;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-06;8;2;68;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-09-06;148;31;2783;358;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;87.0;29.0;1.0;23;4;0;6
974;2021-09-13;54;8;1385;170;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;35.0;11.0;0.0;;;;
974;2021-09-15;51;9;1395;170;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;32.0;10.0;0.0;;;;
974;2021-09-24;49;11;1468;200;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;26.0;11.0;1.0;;;;
974;2021-10-11;40;6;1490;203;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;21.0;12.0;1.0;;;;
974;2021-10-16;66;10;2956;376;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;34.0;21.0;1.0;0;2;0;0
974;2021-09-28;33;7;1432;171;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;17.0;9.0;0.0;;;;
974;2021-10-05;40;7;1484;203;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;21.0;11.0;1.0;;;;
974;2021-08-18;100;22;1253;147;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;65.0;13.0;0.0;;;;
974;2021-04-20;58;15;667;64;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;34.0;9.0;0.0;;;;
974;2021-05-13;164;34;1578;182;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;99.0;31.0;0.0;7;3;1;16
974;2021-05-25;73;17;818;83;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;40.0;16.0;0.0;;;;
974;2021-06-15;159;31;1886;227;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;92.0;36.0;0.0;13;2;1;23
974;2021-06-17;153;31;1908;228;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;85.0;37.0;0.0;9;3;1;11
974;2021-06-21;148;34;1942;233;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;79.0;35.0;0.0;7;2;0;8
974;2021-07-01;82;27;1047;136;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;39.0;16.0;0.0;;;;
974;2021-07-02;155;42;2046;248;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;79.0;34.0;0.0;14;5;2;13
974;2021-07-05;76;14;997;112;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;46.0;16.0;0.0;;;;
974;2021-01-07;45;3;722;52;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;4;0;0;0
974;2021-01-15;53;7;731;54;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;1;0;1
974;2021-01-16;30;4;363;26;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-21;20;0;381;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-22;26;8;372;26;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-27;17;5;383;26;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-01;6;1;406;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-20;92;38;520;60;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;43.0;11.0;0.0;;;;
974;2021-03-21;91;35;525;64;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;45.0;11.0;0.0;;;;
974;2021-03-22;97;37;528;64;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;49.0;11.0;0.0;;;;
974;2021-02-10;63;18;814;56;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;8;3;0;2
974;2021-02-24;53;16;447;32;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-26;54;17;456;32;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-10;167;56;961;82;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;14;2;1;9
974;2021-08-08;182;47;2424;300;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;105.0;30.0;0.0;4;2;0;1
974;2021-04-11;62;11;628;57;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;39.0;12.0;0.0;;;;
974;2021-02-11;26;5;418;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-12;174;67;980;84;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;17;7;1;8
974;2020-07-27;7;0;74;2;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-12;8;1;76;3;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-15;27;6;174;5;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;1;0;1
974;2020-08-17;23;5;97;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-26;20;4;93;4;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-06;41;10;254;13;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-02;30;7;320;26;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-07-22;56;15;1094;126;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;27.0;14.0;0.0;;;;
974;2021-07-27;62;20;1115;128;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;31.0;11.0;0.0;;;;
974;2021-08-20;187;42;2599;326;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;111.0;33.0;1.0;9;2;3;19
974;2021-08-20;98;21;1316;175;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;59.0;17.0;1.0;;;;
974;2020-07-08;9;2;68;1;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-16;15;3;81;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-24;22;4;159;3;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;1
974;2021-03-13;106;50;483;46;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-18;160;54;1046;100;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;88.0;18.0;0.0;18;3;4;12
974;2021-03-26;163;54;1118;115;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;86.0;23.0;0.0;12;3;2;13
974;2020-10-05;53;14;408;21;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;1
974;2020-10-16;44;10;443;24;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;4
974;2020-10-26;21;6;236;18;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-14;19;1;372;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
